WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:5000
Press CTRL+C to quit
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 288-462-665
127.0.0.1 - - [24/Jun/2026 16:00:29] "GET /api/health HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:55] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:30:55] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:03] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:03] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:03] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:03] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:11] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:11] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:11] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:11] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:19] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:19] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:19] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:19] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:31:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:32:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:33:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:34:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:24] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:24] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:24] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:24] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:25] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:25] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:25] "GET /api/prediction?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:25] "GET /api/charts?mission_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:30] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:30] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:30] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:30] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:34] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:34] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:34] "GET /api/prediction?mission_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:34] "GET /api/charts?mission_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:39] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:39] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:39] "GET /api/prediction?mission_id=7 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:39] "GET /api/charts?mission_id=7 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:47] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:47] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:47] "GET /api/prediction?mission_id=7 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:47] "GET /api/charts?mission_id=7 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:55] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:55] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:55] "GET /api/prediction?mission_id=7 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:35:55] "GET /api/charts?mission_id=7 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:00] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:00] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:00] "GET /api/prediction?mission_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:00] "GET /api/charts?mission_id=3 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:04] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:04] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:04] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:04] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:09] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:09] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:09] "GET /api/prediction?mission_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:09] "GET /api/charts?mission_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:17] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:17] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:17] "GET /api/prediction?mission_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:17] "GET /api/charts?mission_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:25] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:25] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:25] "GET /api/prediction?mission_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:25] "GET /api/charts?mission_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:33] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:33] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:33] "GET /api/prediction?mission_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:33] "GET /api/charts?mission_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:41] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:41] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:41] "GET /api/prediction?mission_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:41] "GET /api/charts?mission_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:47] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:47] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:47] "GET /api/prediction?mission_id=10 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:47] "GET /api/charts?mission_id=10 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:56] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:56] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:56] "GET /api/prediction?mission_id=10 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:56] "GET /api/charts?mission_id=10 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:56] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:56] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:56] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:36:56] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:05] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:05] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:05] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:05] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:13] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:13] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:13] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:13] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:21] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:21] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:21] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:21] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:29] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:29] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:29] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:29] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:37] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:37] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:37] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:37] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:45] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:45] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:45] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:45] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:53] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:53] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:53] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:37:53] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:01] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:01] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:01] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:01] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:51] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:51] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:51] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:51] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:57] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:57] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:57] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:38:57] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:05] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:05] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:05] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:05] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:13] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:13] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:13] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:13] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:21] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:21] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:21] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:21] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:25] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:25] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:25] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:25] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:26] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:26] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:26] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:26] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:29] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:29] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:29] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:29] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:34] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:34] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:34] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:34] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:34] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:34] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:34] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:39:34] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
